id,notes,labGroup,user,performedBy,reference,valid,compound_0,compound_0_role,compound_0_amount,compound_1,compound_1_role,compound_1_amount,compound_2,compound_2_role,compound_2_amount,compound_3,compound_3_role,compound_3_amount,compound_4,compound_4_role,compound_4_amount,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
3688,,Norquist Lab,cfalk,,mds101.11,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
3689,,Norquist Lab,cfalk,,mds101.12,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
3690,,Norquist Lab,cfalk,,mds101.13,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
3691,,Norquist Lab,cfalk,,mds101.14,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
3692,,Norquist Lab,cfalk,,mds105.2,True,Sodium metavanadate,?,?,Oxotellane oxide,?,?,Ethylenediamine,?,?,Water,?,?,?,?,?,190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
3693,,Norquist Lab,cfalk,,mds105.5,True,Sodium metavanadate,?,?,Oxotellane oxide,?,?,"1,2-Diaminopropane",?,?,Water,?,?,?,?,?,211.69,0.0,0.0,141.36,211.69,141.36,175.87,0.0,141.36,141.36,141.36,141.36,141.36,175.87,141.36,141.36,211.69,141.36,211.69,0.0,211.69,0.0,175.87,141.36,211.69,0.0,211.69,141.36,0.0,141.36,141.36,211.69,0.0,175.87,141.36,141.36,141.36,0.0,141.36,0.0,211.69,141.36,175.87,211.69,175.87,0.0,141.36,211.69,175.87,141.36,175.87,0.0,0.0,0.0,175.87,211.69
3694,,Norquist Lab,cfalk,,mds105.6,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,"1,2-Diaminopropane",?,?,Water,?,?,?,?,?,211.69,0.0,0.0,141.36,211.69,141.36,175.87,0.0,141.36,141.36,141.36,141.36,141.36,175.87,141.36,141.36,211.69,141.36,211.69,0.0,211.69,0.0,175.87,141.36,211.69,0.0,211.69,141.36,0.0,141.36,141.36,211.69,0.0,175.87,141.36,141.36,141.36,0.0,141.36,0.0,211.69,141.36,175.87,211.69,175.87,0.0,141.36,211.69,175.87,141.36,175.87,0.0,0.0,0.0,175.87,211.69
3695," pH adjusting reagent used: HF, 0g",Norquist Lab,cfalk,,mds106.1,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3696," pH adjusting reagent used: HF, 2g",Norquist Lab,cfalk,,mds106.2,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3697," pH adjusting reagent used: HF, 3g",Norquist Lab,cfalk,,mds106.3,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3698," pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,mds106.4,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3699," pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,mds106.5,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3700," pH adjusting reagent used: HF, 8g",Norquist Lab,cfalk,,mds106.6,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3701," pH adjusting reagent used: HF, 12g",Norquist Lab,cfalk,,mds106.7,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
3703,,Norquist Lab,cfalk,,mds107.1,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,(3R)-Piperidin-3-amindihydrochlorid,?,?,?,?,?,221.81,0.0,0.0,162.6,221.81,162.6,196.48,0.0,162.6,162.6,162.6,162.6,162.6,196.48,162.6,162.6,221.81,162.6,221.81,0.0,221.81,0.0,196.48,162.6,221.81,0.0,221.81,162.6,0.0,162.6,162.6,221.81,0.0,196.48,162.6,162.6,162.6,0.0,162.6,0.0,221.81,162.6,196.48,221.81,196.48,0.0,162.6,221.81,196.48,162.6,196.48,0.0,0.0,0.0,196.48,221.81
3704,,Norquist Lab,cfalk,,mds107.2,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,(3R)-Piperidin-3-amindihydrochlorid,?,?,?,?,?,221.81,0.0,0.0,162.6,221.81,162.6,196.48,0.0,162.6,162.6,162.6,162.6,162.6,196.48,162.6,162.6,221.81,162.6,221.81,0.0,221.81,0.0,196.48,162.6,221.81,0.0,221.81,162.6,0.0,162.6,162.6,221.81,0.0,196.48,162.6,162.6,162.6,0.0,162.6,0.0,221.81,162.6,196.48,221.81,196.48,0.0,162.6,221.81,196.48,162.6,196.48,0.0,0.0,0.0,196.48,221.81
3705,,Norquist Lab,cfalk,,mds107.3,True,Sodium metavanadate,?,?,Disodium tellurite,?,?,Water,?,?,(3R)-Piperidin-3-amindihydrochlorid,?,?,?,?,?,221.81,0.0,0.0,162.6,221.81,162.6,196.48,0.0,162.6,162.6,162.6,162.6,162.6,196.48,162.6,162.6,221.81,162.6,221.81,0.0,221.81,0.0,196.48,162.6,221.81,0.0,221.81,162.6,0.0,162.6,162.6,221.81,0.0,196.48,162.6,162.6,162.6,0.0,162.6,0.0,221.81,162.6,196.48,221.81,196.48,0.0,162.6,221.81,196.48,162.6,196.48,0.0,0.0,0.0,196.48,221.81
3710," pH adjusting reagent used: H2SO4, 0.202g pH adjusting reagent used: H2SO4, 0.202g pH adjusting reagent used: Ac, 5.0d",Norquist Lab,cfalk,,jn59.1,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3711," pH adjusting reagent used: H2SO4, 0.1959g pH adjusting reagent used: H2SO4, 0.1959g pH adjusting reagent used: Ac, 1.0d",Norquist Lab,cfalk,,jn59.2,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3712," pH adjusting reagent used: H2SO4, 0.2136g pH adjusting reagent used: H2SO4, 0.2136g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn59.3,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3713," pH adjusting reagent used: H2SO4, 0.2018g pH adjusting reagent used: H2SO4, 0.2018g pH adjusting reagent used: Ac, 2.0d",Norquist Lab,cfalk,,jn59.4,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3714," pH adjusting reagent used: H2SO4, 0.194g pH adjusting reagent used: H2SO4, 0.194g pH adjusting reagent used: Ac, 8.0d",Norquist Lab,cfalk,,jn59.5,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3715," pH adjusting reagent used: H2SO4, 0.1974g pH adjusting reagent used: H2SO4, 0.1974g pH adjusting reagent used: Ac, 1.0d",Norquist Lab,cfalk,,jn59.6,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3716," pH adjusting reagent used: H2SO4, 0.2015g pH adjusting reagent used: H2SO4, 0.2015g pH adjusting reagent used: Ac, 2.0d",Norquist Lab,cfalk,,jn59.7,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3717," pH adjusting reagent used: H2SO4, 0.1937g pH adjusting reagent used: H2SO4, 0.1937g pH adjusting reagent used: Ac, 33.0d",Norquist Lab,cfalk,,jn60.1,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3718," pH adjusting reagent used: H2SO4, 0.2131g pH adjusting reagent used: H2SO4, 0.2131g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn60.2,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3719," pH adjusting reagent used: H2SO4, 0.2026g pH adjusting reagent used: H2SO4, 0.2026g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn60.3,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3720," pH adjusting reagent used: H2SO4, 0.2043g pH adjusting reagent used: H2SO4, 0.2043g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn60.4,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3721," pH adjusting reagent used: H2SO4, 0.1978g pH adjusting reagent used: H2SO4, 0.1978g pH adjusting reagent used: Ac, 1.0d",Norquist Lab,cfalk,,jn60.5,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3722," pH adjusting reagent used: H2SO4, 0.1977g pH adjusting reagent used: H2SO4, 0.1977g pH adjusting reagent used: Ac, 5.0d",Norquist Lab,cfalk,,jn60.6,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3723," pH adjusting reagent used: H2SO4, 0.2101g pH adjusting reagent used: H2SO4, 0.2101g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn60.7,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3724," pH adjusting reagent used: H2SO4, 0.2377g pH adjusting reagent used: H2SO4, 0.2377g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn61.1,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
3725," pH adjusting reagent used: H2SO4, 0.2024g pH adjusting reagent used: H2SO4, 0.2024g pH adjusting reagent used: Ac, 3.0d",Norquist Lab,cfalk,,jn61.2,True,Molybdenum(VI) oxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
