SMILES,SUPPLIER_NAME,CATALOG_NUMBER,CAS,CHEMICAL_NAME,EMOLECULES_ID
CC1CC1CN1CCNCCC1,Princeton BioMolecular Research,PBMR135842,,"1-(2-Methyl-cyclopropylmethyl)-[1,4]diazepane",42825035
NC1CCC2CC1CCC2N,Enamine BB,EN300-90551,,"bicyclo[3.3.1]nonane-2,6-diamine",36790631
NCC1CCCC1N,Enamine BB,EN300-86474,,2-(aminomethyl)cyclopentan-1-amine,36789998
CC1CC(C1)CN1CCNCC1,Princeton BioMolecular Research,PBMR160254,,1-(3-Methyl-cyclobutylmethyl)-piperazine,44153084
CNCC1CCN(C1)CC,Matrix Scientific,063324,884504-74-9,[(1-Ethylpyrrolidin-3-yl)methyl]methylamine,3725342
CNCC1CCN(CC1)CC(C)C,Matrix Scientific,027467,887405-46-1,N-[(1-Isobutylpiperidin-4-yl)methyl]-N-methylamine,3725326
CNCCN1CCCC1,Enamine BB,EN300-69078,,methyl[2-(pyrrolidin-1-yl)ethyl]amine,3725025
CCCCCN1CCNCC1,Matrix Scientific,029387,50866-75-6,1-Pentylpiperazine,919627
CC1CC(N)CC(N1C)C,Princeton BioMolecular Research,PBMR121459,,"1,2,6-Trimethyl-piperidin-4-ylamine",42819580
CN1CCC(CC1)NC1CCCCC1,InterBioScreen,BB_SC-9601,,N-cyclohexyl-1-methylpiperidin-4-amine,35780973
NCCC1CCCCN1CC(C)C,ChemBridge,4011858,938459-02-0,2-(1-isobutylpiperidin-2-yl)ethanamine,15212174
NCCC1CCN(CC1)C(C)C,Matrix Scientific,033464,132740-59-1,2-(1-Isopropyl-piperidin-4-yl)-ethylamine,15212121
NCC1CCN(CC1)CC(C)C,ChemBridge,4009646,258345-24-3,1-(1-isobutylpiperidin-4-yl)methanamine,15212105
N1CCCN(CC1)C1CCCC1,Enamine BB,EN300-82382,,"1-cyclopentyl-1,4-diazepane",15212056
CNCC1CCCNC1,Alinda Chemical,ALBB-013243,,N-methyl-1-piperidin-3-ylmethanamine dihydrochloride,30488707
CN(C1CCNCCC1)C,ChemBridge,4038770,,"N,N-dimethyl-4-azepanamine",36092708
ClCCCC(=N)N,ChemDiv BB,BB54-4116,,"Butanimidamide, 4-chloro- hydrochloride",25618090
NCC(C1CCCCN1)CC(C)(C)C,Enamine BB,EN300-76765,,"4,4-dimethyl-2-(piperidin-2-yl)pentan-1-amine",36086914
CC1CCCCN1CC1CCCNC1,Enamine BB,EN300-76664,,2-methyl-1-(piperidin-3-ylmethyl)piperidine,36086791
CCC(CN)(CC)N,Enamine BB,EN300-76378,,3-(aminomethyl)pentan-3-amine,36086622
NC1(CCCCC1)CN1CCCCC1,Matrix Scientific,019958,220137-70-2,1-Piperidin-1-ylmethyl-cyclohexylamine,1522999
NCC(N1CCC(CC1)C)C,Matrix Scientific,021515,,2-(4-Methyl-piperidin-1-yl)-propylamine,1522967
N[C@@H]1CCN(C1)CC1CCCCC1,Oakwood Products (Non-EU Customers),064244,,(R)-1-(Cyclohexylmethyl)pyrrolidin-3-amine,36769771
C1CCN(CC1)C1CCNCC1.Cl,Matrix Scientific,021524,,"[1,4']Bipiperidinyl hydrochloride",12598948
NC1CCN(CC1)C1CCCC1,Enamine BB,EN300-31878,132740-50-2,1-cyclopentylpiperidin-4-amine,6254670
C1CCCC(CC1)NC1CCNCC1,ChemBridge,67389382,,N-cycloheptyl-4-piperidinamine,6254535
CC(CNC1CCNCC1)(C)C.Cl.Cl,Oakwood Products (Non-EU Customers),063401,,N-Neopentylpiperidine-4-amine dihydrochloride,36768337
CCC(NCCNC1CC1)C,Oakwood Products (Non-EU Customers),024597,886500-58-9,N-2-Butyl-N'-cyclopropyl ethylenediamine,6252316
CCCCCCCCNCCNC,Fluorochem (Non-US Customers),024577,886499-97-4,N-Methyl-N'-octyl ethylenediamine,6252280
CCCCCC(=N)N.Cl,Oakwood Products (Non-EU Customers),061466,,Hexanamidine hydrochloride,36767278
CCN1CCC(CC1)NC1CCCCCC1,ChemBridge,5464491,,,2355247
CCCN1CCC(CC1)NC1CCCCCCC1,ChemBridge,5462888,,,2355134
CCN(CCN(C1CCC(CC1)C)C)CC,ChemBridge,5461629,,,2355056
CCCN1CCC(CC1)NC1CCCC1,ChemBridge,5460112,,,2354972
CCN(CCN(CC1CCC=CC1)C)CC,ChemBridge,5427223,,,2353946
NCCCCCCCCCCCN,TCI America,D2075,822-08-2,"1,11-Diaminoundecane",6885840
CN(C1CCCCC1N)C,Enamine BB,EN300-74885,,"1-N,1-N-dimethylcyclohexane-1,2-diamine",25585513
CN(C1CCCCCC1)CC1CCNCC1,ChemBridge,71496723,,N-methyl-N-(piperidin-4-ylmethyl)cycloheptanamine,36601133
CCCC(=N)N.Cl,Enamine BB,EN300-55168,,butanimidamide hydrochloride,6880866
N[C@@H]1CC=CC[C@H]1N.Cl.Cl,Sigma Aldrich,726184,108796-57-2,"trans-4-Cyclohexene-1,2-diamine dihydrochloride",30424502
CCCCCCCC(=N)N,Tyger Scientific,O33001,,Octanamidine,36760455
CCNCCCNC(C)C,Matrix Scientific,026970,78706-89-5,"N1-Ethyl-N3-isopropyl-1,3-propanediamine",18625150
CCCCCCCCCCCCCCCCNCCCNCC,Matrix Scientific,026960,,"N1-Ethyl-N3-hexadecyl-1,3-propanediamine",18625134
CNCCCN1CCC(CC1)C,Matrix Scientific,026950,1040690-61-6,N-Methyl-3-(4-methyl-1-piperidinyl)-1-propanamine,18625118
C1CCN(CC1)C1CCN(CC1)C1CCCCC1,Zelinsky Institute,UZI/9049051,,,1328994
CNCC(N1CCCC1)C,Exclusive Chemistry,EC-000.1342,,N-methyl-2-(1-pyrrolidinyl)-1-propanamine,33371913
CCCCNCC1CCCCN1CCCC,Exclusive Chemistry,EC-000.1321,,N-[(1-butyl-2-piperidinyl)methyl]-1-butanamine,33371897
CCCNCC1CCCCN1C,Exclusive Chemistry,EC-000.1313,,N-[(1-methyl-2-piperidinyl)methyl]-1-propanamine,33371881
CNCC1CCCCN1CCC,Exclusive Chemistry,EC-000.1305,,N-methyl(1-propyl-2-piperidinyl)methanamine,33371865
CCCNCC1CCCN1CCCC,Exclusive Chemistry,EC-000.1296,,N-[(1-butyl-2-pyrrolidinyl)methyl]-1-propanamine,33371849
CCNCC1CCCN1C,Exclusive Chemistry,EC-000.1288,,N-[(1-methyl-2-pyrrolidinyl)methyl]ethanamine,33371833
CC(CCN1CCNCC1)(C)C,Enamine BB,EN300-51703,,"1-(3,3-dimethylbutyl)piperazine",29705862
NCC(CN1CCCCC1)C,Enamine BB,EN300-50081,,2-methyl-3-(piperidin-1-yl)propan-1-amine,29705348
NCC(CN1CCCC1)C,Enamine BB,EN300-45230,,2-methyl-3-(pyrrolidin-1-yl)propan-1-amine,29705016
CCCN(CC1CCCCN1)CCC.Cl.Cl,Matrix Scientific,051682,1220018-78-9,N-(2-Piperidinylmethyl)-N-propyl-1-propanamine dihydrochloride,30420397
CCN(CC1CCCCN1)CC.Cl.Cl,Matrix Scientific,051666,1219964-56-3,N-Ethyl-N-(2-piperidinylmethyl)-1-ethanamine dihydrochloride,30420371
CC1CCCN(C1)CCC1CCNCC1.Cl.Cl,Matrix Scientific,051618,,3-Methyl-1-[2-(4-piperidinyl)ethyl]piperidine dihydrochloride,30420282
CCN(CCC1CCNCC1)CC.Cl.Cl,Matrix Scientific,051610,106594-18-7,"N,N-Diethyl-2-(4-piperidinyl)-1-ethanamine dihydrochloride",30420269
C1CCC(CN1)CCN1CCCCCC1.Cl.Cl,Matrix Scientific,051594,1220018-06-3,1-[2-(3-Piperidinyl)ethyl]azepane dihydrochloride,30420240
CCCCN(CCC1CCCNC1)C.Cl.Cl,Matrix Scientific,051586,,N-Methyl-N-[2-(3-piperidinyl)ethyl]-1-butanamine dihydrochloride,30420224
CCC1CCCCN1CCC1CCCCN1.Cl.Cl,Matrix Scientific,051570,1219964-00-7,2-Ethyl-1-[2-(2-piperidinyl)ethyl]piperidine dihydrochloride,30420193
CC1CCN(CC1)CCC1CCCCN1.Cl.Cl,Matrix Scientific,051562,,4-Methyl-1-[2-(2-piperidinyl)ethyl]piperidine dihydrochloride,30420180
CCN(C1CCNCC1)CC.Cl.Cl,Matrix Scientific,051496,50534-25-3,"N,N-Diethyl-4-piperidinamine dihydrochloride",30420087
NCCC1CCCN(C1)C,Matrix Scientific,053966,53295-72-0,2-(1-Methyl-3-piperidinyl)ethylamine,29703548
CC1CCN(CC1)CC1CCCNC1.Cl.Cl,Matrix Scientific,051421,,4-Methyl-1-(3-piperidinylmethyl)piperidine dihydrochloride,30419957
C1CCC(CN1)CN1CCCCC1.Cl.Cl,Matrix Scientific,051413,81310-57-8,1-(3-Piperidinylmethyl)piperidine dihydrochloride,30419942
CN[C@@H]1CCCC[C@@H]1NC,AOKBIO,AC2042,67579-81-1,"trans-N,N'-Dimethylcyclohexane-1,2-diamine",36366061
CNCC1CCN(C1)C,Enamine BB,EN300-69741,,methyl[(1-methylpyrrolidin-3-yl)methyl]amine,5769162
CCC(CN1CCC(CC1)C)N,Matrix Scientific,020837,,1-(4-Methyl-piperidin-1-ylmethyl)-propylamine,834625
CN(CCC1CCCCN1)C,Matrix Scientific,020777,60717-49-9,Dimethyl-(2-piperidin-2-yl-ethyl)-amine,834595
CNCC1CCCN(C1)C,Matrix Scientific,016364,639078-61-8,N-Methyl-1-(1-methylpiperidin-3-yl)methanamine,5766392
C1CCC(NC1)CCN1CCCCC1,Matrix Scientific,019806,14759-07-0,1-Piperidino-2-[2]piperidyl-ethane,832877
CCCN(CCN)CC,Enamine BB,EN300-97647,,(2-aminoethyl)(ethyl)propylamine,37095386
NCC1CCN(CC1)C(C)C,Matrix Scientific,062400,132740-52-4,[(1-Isopropylpiperidin-4-yl)methyl]amine,7864222
CNC1CC(C)(C)NC(C1)(C)C,ChemBridge,4012656,62995-79-3,"N,2,2,6,6-pentamethylpiperidin-4-amine",11489614
CCC1CNCCN1C(C)C,ChemBridge,4016251,915923-03-4,2-ethyl-1-isopropylpiperazine,11488641
CC1CCN(CC1)CCNC1CCCC1,Enamine,Z594256776,,,33353688
CCNCCCN1CCCC1,Matrix Scientific,026953,,N-Ethyl-3-(1-pyrrolidinyl)-1-propanamine,18186544
CC[C@H]1CNCCN1,ChemPacific,58043,207284-20-6,(S)-2-ethylpiperazine,44463969
CN1CCN(CC1)CC1CCCCC1,ChemBridge,5431906,,,1489671
CCN1CCCC(C1)N.Cl,Toronto Research Chemicals,E923900,,1-Ethyl-3-piperidinamine Hydrochloride,43550169
CCCNCCN1CCCCC1,ChemDiv BB,BB52-9621,,N-(2-piperidin-1-ylethyl)-N-propylamine,31523470
ClCCNCCN1CCCCCC1,ChemDiv BB,BB52-9393,,N-(2-azepan-1-ylethyl)-N-(2-chloroethyl)amine,31523134
ClCCCNCCN1CCCCC1,ChemDiv BB,BB52-9097,,N-(3-chloropropyl)-N-(2-piperidin-1-ylethyl)amine,31522700
CN[C@H]1CCCN(C1)C.Cl,Oakwood Products (Non-EU Customers),087862,,Methyl-((S)-1-methyl-piperidin-3-yl)-amine hydrochloride,46574175
NCC1CCN(C1)C.Cl.Cl,Bepharm,B215129,1284226-96-5,(1-Methylpyrrolidin-3-yl)methanamine dihydrochloride,44454436
CC1CCCC(C1)N1CCC(CC1)N1CCCCC1,Princeton BioMolecular Research,OSSK_732745,,,6134196
CCCCN1C[C@@H]2CN(C[C@@H](C1)C2)CCCC,Matrix Scientific,047775,,"3,7-Dibutyl-3,7-diazabicyclo[3.3.1]nonane",12033802
C1CCN(C1)CC#CCN1CCCC1,TimTec,ST078043,,,1989320
CC(CN1CCCC1)(N)C,Matrix Scientific,036871,34155-39-0,"1,1-Dimethyl-2-pyrrolidin-1-ylethylamine",725146
CC1CCN(CC1)CC(N)(C)C,Matrix Scientific,019039,690632-11-2,"1,1-Dimethyl-2-(4-methyl-piperidin-1-yl)-ethylamine",724962
NCC1CCN(CC1)CC,Enamine BB,EN300-52876,,(1-ethylpiperidin-4-yl)methanamine,724336
CN(CCCNCC1CCCCC1)C.Cl.Cl,ChemBridge,9155363,,,21917653
CCN(CCCC(N)C)CC,Enamine BB,EN300-20266,,(4-aminopentyl)diethylamine,534254
CN1CCC(CC1)C1CCNCC1.Cl.Cl,Matrix Scientific,060388,122373-80-2,"1-Methyl-4,4'-bipiperidine dihydrochloride",32355758
CNC1CCC(CC1)N(C(C)C)C,Oakwood Products (Non-EU Customers),088200,,"N-Isopropyl-N,N'-dimethyl-cyclohexane-1,4-diamine",42034278
CC1CC(C)CN(C1)C1CCNCC1,ChemDiv BB,BB51-3098,,"3,5-dimethyl-1,4'-bipiperidine",31513309
C1NC[C@@H](C1)N1CCCC1,Ark Pharm,AK129128,900164-95-6,"(R)-1,3'-Bipyrrolidine",36561063
N1CCN(CC1)CC1CC1,Matrix Scientific,024199,4572-03-6,1-(Cyclopropylmethyl)piperazine,528088
CC(CN)CNC,TCI Europe,D3617,1251384-75-4,"N,2-Dimethyl-1,3-propanediamine",28204940
CN([C@@H]1CNCC1)C,Apollo Scientific,OR4629,132883-44-4,(3S)-3-(Dimethylamino)pyrrolidine,527826
NCCCN1CCCC1,Matrix Scientific,007649,23159-07-1,3-(1-Pyrrolidino)propylamine,718978
CC1CCN(CC1)CCCNC1CCCCCC1,Enamine,Z102829584,,,33336110
NC1CCN(C1)C1CCCC1,Enamine BB,EN300-70803,,1-cyclopentylpyrrolidin-3-amine,31256351
CNCCCCNC,Enamine BB,EN300-80667,,methyl[4-(methylamino)butyl]amine,36559606
CN[C@@H]1CCCC[C@H]1NC,Matrix Scientific,075971,68737-65-5,"(1R,2R)-N1,N2-Dimethylcyclohexane-1,2-diamine",716244
CNC1CCC(CC1)NC,Enamine BB,EN300-116003,,"1-N,4-N-dimethylcyclohexane-1,4-diamine",40335790
CNC1CCC(CC1)N(C)C,Oakwood Products (Non-EU Customers),087865,,"N,N,N'-Trimethyl-cyclohexane-1,4-diamine",40297828
C(CCCN1CCCCCC1)CCCCN1CCCCCC1,InterBioScreen,STOCK4S-49892,,"1,8-di(azepan-1-yl)octane",4600372
CC1CCN(CC1)C1CCN(CC1)C1CCC(CC1)C,Zelinsky Institute,UZI/1936042,,,6116155
CCC1(CC)NCCNC1,Anichem,31025,,"2,2-Diethyl-piperazine",40296005
CCC(N1CCN(CC1)C1CCCCC1)CC,Zelinsky Institute,UZI/1934611,,,6115772
CC(C1NCCNC1)C,Matrix Scientific,056351,84468-53-1,2-Isopropylpiperazine,31505660
CN(CC1CCCCN1)C,Enamine BB,EN300-56885,,dimethyl(piperidin-2-ylmethyl)amine,710143
CC(NCCCNC(C)(C)C)(C)C,Matrix Scientific,007553,22687-38-3,"N,N'-Di-tert-butyl-1,3-propanediamine",2908553
NCC(C(C)(C)C)N,Chemical Block,A3301/0140281,,,6797051
C1NCC(C1)NC1CC1,Enamine BB,EN300-114026,,N-cyclopropylpyrrolidin-3-amine,39628216
NCC#CCN1CCCCCC1.Cl.Cl,Life Chemicals,F2147-1066,,(4-azepan-1-ylbut-2-yn-1-yl)amine dihydrochloride,43482526
N[C@@H]1CCCNC1,Oakwood Products (Non-EU Customers),093046,127294-73-9,(R)-3-Aminopiperidine,43219319
CCNCC1CNCC1,CombiPhos Catalysts,MPC-11221,,Ethyl-pyrrolidin-3-ylmethyl-amine,39529328
CN1CCCC(C1)CNC1CC1,Oakwood Products (Non-EU Customers),087909,,Cyclopropyl-(1-methyl-piperidin-3-ylmethyl)-amine,39194175
CN1CCCC1CNC1CC1,Oakwood Products (Non-EU Customers),087902,,Cyclopropyl-(1-methyl-pyrrolidin-2-ylmethyl)-amine,39193417
N1CCC(CC1)C1CCNCC1,Matrix Scientific,036894,15336-72-8,"4,4'-Bipiperidine",2721797
CCCC(N1CCNCCC1)CC,Oakwood Products (Non-EU Customers),061969,,"1-(1-Ethylbutyl)-1,4-diazepane",32283833
CCCCCCCCCCCN1CCCNCC1,EvoBlocks,EB30061,,"1-undecyl-1,4-diazepane",32283781
CCCCC(N1CCNCCC1)CC,Oakwood Products (Non-EU Customers),062253,,"1-(1-Ethyl-pentyl)-[1,4]diazepane",32283723
CCCCCCN1CCNCC1C,EvoBlocks,EB29600,,1-hexyl-2-methylpiperazine,32283616
CCCCCCCCN1CCNCC1C,EvoBlocks,EB29571,,2-methyl-1-octylpiperazine,32283570
CCCCCCCCCCCN1CCNCC1C,EvoBlocks,EB29561,,2-methyl-1-undecylpiperazine,32283552
C=CCN1CCCC1CN,AK Scientific,W7743,66411-51-6,N-Allyl-2-(aminomethyl)pyrrolidne,39012053
CCCCN1CCNCC1C,EvoBlocks,EB29545,,1-butyl-2-methylpiperazine,32283524
CCCCCCC(N1CCNCC1)C,EvoBlocks,EB29105,,1-(octan-2-yl)piperazine,32283428
FCCCCN1CCNCC1,Oakwood Products (Non-EU Customers),062994,,1-(4-Fluorobutyl)piperazine,32283397
CN(CCCC1CCNCC1)C,Enamine BB,EN300-123458,,dimethyl[3-(piperidin-4-yl)propyl]amine,38858469
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Re+3].[Re+3],Sigma Aldrich,250201,14023-10-0,Tetrabutylammonium octachlorodirhenate(III),13732240
CN1CCC(CC1)CNC(C)C,Oakwood Products (Non-EU Customers),087895,,Isopropyl-(1-methyl-piperidin-4-ylmethyl)-amine,38588953
NC1CC(C1)N,Annova Chem,L01801,91301-66-5,"1,3-cyclobutanediamine",38581548
CC(N1CCN(CC1)C1CCCC1)C,Zelinsky Institute,UZI/1936427,,,1453598
CN(C1CC1)C1CCCNC1,Oakwood Products (Non-EU Customers),088209,,Cyclopropyl-methyl-piperidin-3-yl-amine,38498440
CN(CCNC1CCCCC1)C.Cl.Cl,Enamine BB,EN300-49973,,[2-(cyclohexylamino)ethyl]dimethylamine dihydrochloride,29627264
NC1CCN(CC1C)C(C)C,"J & W PharmLab, LLC",60-0401,,1-Isopropyl-3-methyl-piperidin-4-ylamine,38391294
CN(CC(N)C)C,Matrix Scientific,007576,108-15-6,1-(Dimethylamino)isopropylamine,504152
CCNC1CCCN(C1)C,Oakwood Products (Non-EU Customers),087873,,Ethyl-(1-methyl-piperidin-3-yl)-amine,38140701
CC(CN1CCC(C1)C1CCNCC1)(C)C,ChemBridge,87643721,,"4-[1-(2,2-dimethylpropyl)-3-pyrrolidinyl]piperidine",43208073
CCNCC1CCNCC1,CombiPhos Catalysts,MPB-11225,,Ethyl-piperidin-4-ylmethyl-amine,38100989
N1CCC(CC1)CNC1CC1,Bellen Chem,Bellen008356,1225472-72-9,N-((piperidin-4-yl)methyl)cyclopropanamine,38100661
CN(C1CCNCCC1)C.Cl.Cl,Sigma Aldrich,CBR01719,,"N,N-Dimethyl-4-azepanamine dihydrochloride",43469181
NCCCN1CCCC(C1)C,Matrix Scientific,008510,14156-91-3,3-(3-Methyl-piperidin-1-yl)-propylamine,1445613
CCCC[N+]1(CCCCC[N+]2(CCCC)CCCC2)CCCC1.[F-].[F-],Sigma Aldrich,56618,1245190-20-8,"1,5-Pentanediyl-bis(1-butylpyrrolidinium) difluoride solution",31430360
CCCCCCCCCCCCCCCCN1CCN(CC1)CCCCCCCCCCCCCCCC,Sigma Aldrich,S234931,,"1,4-DIHEXADECYL-PIPERAZINE",7498975
NCC1(CCC1)CN1CCCCC1,Princeton BioMolecular Research,PBMR158850,,[1-(1-piperidylmethyl)cyclobutyl]methanamine,43467339
NCC1(CC1)CN(C)C,Princeton BioMolecular Research,PBMR158840,,[1-(dimethylaminomethyl)cyclopropyl]methanamine,43467323
CCCNCCCCCCNCCC,Sigma Aldrich,S393959,,"N,N'-DIPROPYL-1,6-HEXANEDIAMINE",7462158
NC1CCCC1N,Princeton BioMolecular Research,PBMR168170,,"Cyclopentane-1,2-diamine",37637162
CC(NCCNC(C)C)C,AK Scientific,V0539,4013-94-9,"N,N'-Diisopropylethylenediamine",495911
CN(C1CC1)CC1CCCNC1,Oakwood Products (Non-EU Customers),088214,,Cyclopropyl-methyl-piperidin-3-ylmethyl-amine,37591521
CCCC1CCN(CC1)CCCN,Oakwood Products (Non-EU Customers),024701,,3-(4-Propyl-piperidin-1-yl)-propylamine,4348950
CCCN1C2CCCC1CC(C2)N,Enamine BB,EN300-88988,,9-propyl-9-azabicyclo[3.3.1]nonan-3-amine,31421825
CN(C1CC1)[C@@H]1CCCNC1,Oakwood Products (Non-EU Customers),088210,,Cyclopropyl-methyl-(R)-piperidin-3-yl-amine,43464090
CN([C@H]1CNCC1)C(C)C,Oakwood Products (Non-EU Customers),088188,,Isopropyl-methyl-(R)-pyrrolidin-3-yl-amine,43464074
CC(CN1CCC(CC1)N)C,Enamine BB,EN300-30377,,1-(2-methylpropyl)piperidin-4-amine,2873160
CN1CCC[C@H]1CNC1CC1,Oakwood Products (Non-EU Customers),087903,,Cyclopropyl-((S)-1-methyl-pyrrolidin-2-ylmethyl)-amine,43463696
CN1CC[C@@H](C1)NC(C)C,Oakwood Products (Non-EU Customers),087885,,Isopropyl-((S)-1-methyl-pyrrolidin-3-yl)-amine,43463680
NCC(N(C)C)C(C)C,Matrix Scientific,036316,19764-61-5,"N-[1-(Aminomethyl)-2-methylpropyl]-N,N-dimethylamine",2872987
CN[C@@H]1CCCN(C1)C,Oakwood Products (Non-EU Customers),087861,,Methyl-((R)-1-methyl-piperidin-3-yl)-amine,43463664
N[C@@H]1CCCC[C@H]1N,AK Scientific,X6009,1121-22-8,"trans-1,2-Diaminocyclohexane",492981
NCCCC1(C)CCCN1.Cl.Cl,Focus Synthesis,FS024753,1438858-82-2,\u00a03-(2-methylpyrrolidin-2-yl)propan-1-amine dihydrochloride,46019294
NC1CCC(CC1)N(C)C,Chem-Impex,19461,42389-50-4,"N,N-Dimethyl-cyclohexane-1,4-diamine",206845674
NCC1CCN(C1)CC1CC1,Princeton BioMolecular Research,PBMR178923,,[1-(cyclopropylmethyl)pyrrolidin-3-yl]methanamine,37404142
NCCCCNCC,AK Scientific,L714,64429-16-9,4-Ethylamino-1-butylamine,37395262
CC[C@@H]1CNC[C@H](N1)CC,Ark Pharm,AK130928,682740-57-4,"(2R,6R)-2,6-Diethylpiperazine",46015665
NCCN(C(CC)C)C,Enamine BB,EN300-66178,,(2-aminoethyl)(butan-2-yl)methylamine,31706799
CCNCCCN(C)C,Accela ChemBio,SY023941,19475-27-5,1-(Ethylamino)-3-(dimethylamino)propane,37299512
CNC1CCN(CC1)C1CCC(CC1)C,Enamine BB,EN300-60321,,N-methyl-1-(4-methylcyclohexyl)piperidin-4-amine,31414254
CC1CCN(CC1)CCCNC1CCCC1,UORSY,PB102907054,,,37266378
CC(C[C@@H]1NCCNC1)C.Cl.Cl,Acesys Pharmatech,A1623S,1240620-73-8,S-2-ISOBUTYL-PIPERAZINE-2HCl,36469209
CCCCN(CCCN)C,Matrix Scientific,038372,13595-43-2,N-(3-Aminopropyl)-N-butyl-N-methylamine,27333341
CC(CN1CCC(CC1)N)C.Cl.Cl,Enamine BB,EN300-55233,,1-(2-methylpropyl)piperidin-4-amine dihydrochloride,31411983
NCCCCCCCN1CCCC1,Enamine BB,EN300-52741,,7-(pyrrolidin-1-yl)heptan-1-amine,30008939
N1CCC(CC1)C1CCNCC1.Cl.Cl,AK Scientific,I308,78619-84-8,"4,4'-Bipiperidyl dihydrochloride",481877
C[C@@H]1CNCCN1C1CCCCC1,"J & W PharmLab, LLC",65-0021,1134675-36-7,(R)-1-Cyclohexyl-2-methyl-piperazine,44693156
NCC1CCN1.Cl,"J & W PharmLab, LLC",25-0013S,,C-Azetidin-2-yl-methylamine hydrochloride,44693144
CNCCCN,Enamine BB,EN300-21155,,(3-aminopropyl)(methyl)amine,480040
NCC(N)C,Enamine,Z104474490,,,478448
CNC(C1CCCCC1)CN1CCCC1,AstaTech,78352,672310-00-8,(1-CYCLOHEXYL-2-PYRROLIDIN-1-YL-ETHYL)-METHYL-AMINE,17095423
CCC1NCCNC1.C.C,Manchester Organics,B22425,13961-37-0,2-ethylpiperazine dihydrochloride,43450030
CCC1CNCCN1.Cl,Manchester Organics,S20737,259808-09-8,"2-Ethylpiperazine hydrochloride, 95%",43449681
NCC(N1CCCC1)CC(C)C,Enamine BB,EN300-28554,,4-methyl-2-pyrrolidin-1-ylpentan-1-amine,31406545
NCC1CCN(CC1)CC=C,Princeton BioMolecular Research,PBMR122010,,(1-allyl-4-piperidyl)methanamine,36862791
NC1CC(C)NC(C1)C,Enamine BB,EN300-115467,,"2,6-dimethylpiperidin-4-amine",36861860
C(NC1CC1)CN1CCCC1,Princeton BioMolecular Research,PBMR120090,,Cyclopropyl-(2-pyrrolidin-1-yl-ethyl)-amine,36859597
C1CCC(NC1)CCN1CCCCCC1,Matrix Scientific,020664,,1-(2-Piperidin-2-yl-ethyl)-azepane,4736720
NC[C@@H](N)C.C.C,AK Scientific,Q793,19777-66-3,"(S)-1,2-Diaminopropane 2HCl",43441857
NC[C@H](N)C.Cl.Cl,AK Scientific,Q792,19777-67-4,"(R)-1,2-Diaminopropane 2HCl",25692104
N[C@@H]1CCCC[C@@H]1N,TCI America,C1463,1436-59-5,"cis-1,2-Cyclohexanediamine",25688937
CC(CCN1CCC(CC1)C)N,Princeton BioMolecular Research,PBMR103136,,1-Methyl-3-(4-methyl-piperidin-1-yl)-propylamine,36844324
CN[C@H]1CNCC1,AK Scientific,X6025,139015-33-1,(3R)-(+)-3-(Methylamino)pyrrolidine,25685585
CNC1CCN(C1)CC,Enamine BB,EN300-73238,,1-ethyl-N-methylpyrrolidin-3-amine,32446606
C[C@@H](CN1CCCC1)N,CHESS Fine Organic,X2867,N.N.,1-(S)-1-Methyl-2-pyrrolidin-1-yl-ethylamine,44683815
C1CCC(CN1)N1CCCCCC1,Enamine BB,EN300-72294,,1-(piperidin-3-yl)azepane,32445796
CCCCN(C1CCN(CC1)CC)C,ChemBridge,5463588,,,13320776
NC(=N)C1CC1,WuXi AppTec,WX619908,54070-74-5,CYCLOPROPANECARBOXAMIDINE,30274737
CCCN1CCC(CC1)N(C1CCCCC1)C,ChemBridge,5461128,,,13320608
CCN(CC1CNCC1)CC,Enamine BB,EN300-93937,,diethyl(pyrrolidin-3-ylmethyl)amine,37015693
CC1NC(C)C(NC1C)C,Sigma Aldrich,S413712,,"2,3,5,6-TETRAMETHYLPIPERAZINE",1017546
CNC1(CCCCC1)CN1CCCC1,AstaTech,79232,675602-55-8,METHYL-(1-PYRROLIDIN-1-YLMETHYL-CYCLOHEXYL)-AMINE,1014622
NC(=N)C1CCCC1.Cl,Matrix Scientific,085859,81303-69-7,Cyclopentanecarboximidamide hydrochloride,13191957
[C-]#[N+]CCCN(CC)CC,TosLab,TOS-BB-0769,,"N,N-diethyl-N-(3-isocyanopropyl)amine",8324064
Nc1ccc(cc1)NC1CCCCC1,Enamine BB,EN300-61546,,"1-N-cyclohexylbenzene-1,4-diamine",8323833
CC(C[C@H]1NC[C@H](NC1)CC(C)C)C,Anichem,31423,,"(2S,5S)-2,5-Diisobutyl-piperazine",44825623
CC1CCCN(C1)CC1CCCN1,Vitas M Labs,STK894380,,3-methyl-1-(pyrrolidin-2-ylmethyl)piperidine,30519236
C1CN[C@@H](CN1)C1CCC1,Anichem,31394,,(R)-2-Cyclobutyl-piperazine,44825451
CC(CN1CCC(CC1)NC1CCCCC1)C,Enamine,Z401843382,,,44529474
CCCCCCCCCCCCCCCCN(CCN(C)C)C,Sigma Aldrich,PH003649,,"N(1)-hexadecyl-N(1),N(2),N(2)-trimethyl-1,2-ethanediamine",35865452
